Timestep	A_X	A_Y	A_Z	A_VX	A_VY	A_VZ	B_X	B_Y	B_Z	B_VX	B_VY	B_VZ	C_X	C_Y	C_Z	C_VX	C_VY	C_VZ
569040.00	-1.941186e+09	-2.730235e+08	0.000000e+00	-5.348729e+03	3.759959e+04	0.000000e+00	1.879162e+10	2.244000e+11	-3.580553e+255	1.981402e+04	-1.725371e-239	-3.775640e+249	2.477622e+09	3.484719e+08	0.000000e+00	6.826819e+03	-4.799001e+04	0.000000e+00
569100.00	-1.941718e+09	-2.692631e+08	0.000000e+00	-5.275040e+03	3.760986e+04	0.000000e+00	1.879360e+10	2.244000e+11	-3.580930e+255	1.981402e+04	-1.725553e-239	-3.775640e+249	2.478300e+09	3.436723e+08	0.000000e+00	6.732767e+03	-4.800313e+04	0.000000e+00
569160.00	-1.942242e+09	-2.655016e+08	0.000000e+00	-5.201332e+03	3.762000e+04	0.000000e+00	1.879558e+10	2.244000e+11	-3.581308e+255	1.981402e+04	-1.725735e-239	-3.775640e+249	2.478969e+09	3.388714e+08	0.000000e+00	6.638689e+03	-4.801606e+04	0.000000e+00
569220.00	-1.942758e+09	-2.617391e+08	0.000000e+00	-5.127605e+03	3.762999e+04	0.000000e+00	1.879756e+10	2.244000e+11	-3.581685e+255	1.981402e+04	-1.725917e-239	-3.775640e+249	2.479628e+09	3.340692e+08	0.000000e+00	6.544588e+03	-4.802881e+04	0.000000e+00
569280.00	-1.943268e+09	-2.579756e+08	0.000000e+00	-5.053859e+03	3.763984e+04	0.000000e+00	1.879954e+10	2.244000e+11	-3.582063e+255	1.981402e+04	-1.726099e-239	-3.775640e+249	2.480278e+09	3.292657e+08	0.000000e+00	6.450463e+03	-4.804138e+04	0.000000e+00
569340.00	-1.943770e+09	-2.542112e+08	0.000000e+00	-4.980094e+03	3.764954e+04	0.000000e+00	1.880153e+10	2.244000e+11	-3.582441e+255	1.981402e+04	-1.726281e-239	-3.775640e+249	2.480919e+09	3.244610e+08	0.000000e+00	6.356314e+03	-4.805377e+04	0.000000e+00
569400.00	-1.944264e+09	-2.504458e+08	0.000000e+00	-4.906311e+03	3.765910e+04	0.000000e+00	1.880351e+10	2.244000e+11	-3.582818e+255	1.981402e+04	-1.726463e-239	-3.775640e+249	2.481550e+09	3.196550e+08	0.000000e+00	6.262141e+03	-4.806597e+04	0.000000e+00
569460.00	-1.944751e+09	-2.466794e+08	0.000000e+00	-4.832511e+03	3.766852e+04	0.000000e+00	1.880549e+10	2.244000e+11	-3.583196e+255	1.981402e+04	-1.726645e-239	-3.775640e+249	2.482172e+09	3.148478e+08	0.000000e+00	6.167946e+03	-4.807800e+04	0.000000e+00
569520.00	-1.945231e+09	-2.429121e+08	0.000000e+00	-4.758692e+03	3.767780e+04	0.000000e+00	1.880747e+10	2.244000e+11	-3.583573e+255	1.981402e+04	-1.726827e-239	-3.775640e+249	2.482784e+09	3.100395e+08	0.000000e+00	6.073728e+03	-4.808984e+04	0.000000e+00
569580.00	-1.945703e+09	-2.391439e+08	0.000000e+00	-4.684856e+03	3.768693e+04	0.000000e+00	1.880945e+10	2.244000e+11	-3.583951e+255	1.981402e+04	-1.727009e-239	-3.775640e+249	2.483387e+09	3.052299e+08	0.000000e+00	5.979489e+03	-4.810149e+04	0.000000e+00
569640.00	-1.946168e+09	-2.353748e+08	0.000000e+00	-4.611003e+03	3.769592e+04	0.000000e+00	1.881143e+10	2.244000e+11	-3.584328e+255	1.981402e+04	-1.727191e-239	-3.775640e+249	2.483980e+09	3.004192e+08	0.000000e+00	5.885227e+03	-4.811297e+04	0.000000e+00
569700.00	-1.946626e+09	-2.316048e+08	0.000000e+00	-4.537133e+03	3.770477e+04	0.000000e+00	1.881341e+10	2.244000e+11	-3.584706e+255	1.981402e+04	-1.727373e-239	-3.775640e+249	2.484564e+09	2.956074e+08	0.000000e+00	5.790943e+03	-4.812426e+04	0.000000e+00
569760.00	-1.947076e+09	-2.278339e+08	0.000000e+00	-4.463247e+03	3.771347e+04	0.000000e+00	1.881540e+10	2.244000e+11	-3.585084e+255	1.981402e+04	-1.727555e-239	-3.775640e+249	2.485139e+09	2.907944e+08	0.000000e+00	5.696639e+03	-4.813537e+04	0.000000e+00
569820.00	-1.947519e+09	-2.240621e+08	0.000000e+00	-4.389344e+03	3.772203e+04	0.000000e+00	1.881738e+10	2.244000e+11	-3.585461e+255	1.981402e+04	-1.727736e-239	-3.775640e+249	2.485704e+09	2.859804e+08	0.000000e+00	5.602313e+03	-4.814629e+04	0.000000e+00
569880.00	-1.947954e+09	-2.202895e+08	0.000000e+00	-4.315425e+03	3.773045e+04	0.000000e+00	1.881936e+10	2.244000e+11	-3.585839e+255	1.981402e+04	-1.727918e-239	-3.775640e+249	2.486260e+09	2.811652e+08	0.000000e+00	5.507967e+03	-4.815704e+04	0.000000e+00
569940.00	-1.948382e+09	-2.165161e+08	0.000000e+00	-4.241490e+03	3.773872e+04	0.000000e+00	1.882134e+10	2.244000e+11	-3.586216e+255	1.981402e+04	-1.728100e-239	-3.775640e+249	2.486806e+09	2.763490e+08	0.000000e+00	5.413601e+03	-4.816760e+04	0.000000e+00
570000.00	-1.948803e+09	-2.127418e+08	0.000000e+00	-4.167540e+03	3.774686e+04	0.000000e+00	1.882332e+10	2.244000e+11	-3.586594e+255	1.981402e+04	-1.728282e-239	-3.775640e+249	2.487343e+09	2.715318e+08	0.000000e+00	5.319215e+03	-4.817798e+04	0.000000e+00
570060.00	-1.949216e+09	-2.089668e+08	0.000000e+00	-4.093575e+03	3.775484e+04	0.000000e+00	1.882530e+10	2.244000e+11	-3.586971e+255	1.981402e+04	-1.728464e-239	-3.775640e+249	2.487871e+09	2.667135e+08	0.000000e+00	5.224810e+03	-4.818817e+04	0.000000e+00
570120.00	-1.949622e+09	-2.051909e+08	0.000000e+00	-4.019594e+03	3.776269e+04	0.000000e+00	1.882728e+10	2.244000e+11	-3.587349e+255	1.981402e+04	-1.728646e-239	-3.775640e+249	2.488389e+09	2.618942e+08	0.000000e+00	5.130385e+03	-4.819818e+04	0.000000e+00
570180.00	-1.950021e+09	-2.014143e+08	0.000000e+00	-3.945599e+03	3.777039e+04	0.000000e+00	1.882927e+10	2.244000e+11	-3.587726e+255	1.981402e+04	-1.728828e-239	-3.775640e+249	2.488897e+09	2.570739e+08	0.000000e+00	5.035942e+03	-4.820801e+04	0.000000e+00
570240.00	-1.950412e+09	-1.976369e+08	0.000000e+00	-3.871590e+03	3.777795e+04	0.000000e+00	1.883125e+10	2.244000e+11	-3.588104e+255	1.981402e+04	-1.729010e-239	-3.775640e+249	2.489396e+09	2.522527e+08	0.000000e+00	4.941480e+03	-4.821766e+04	0.000000e+00
570300.00	-1.950795e+09	-1.938587e+08	0.000000e+00	-3.797566e+03	3.778536e+04	0.000000e+00	1.883323e+10	2.244000e+11	-3.588482e+255	1.981402e+04	-1.729192e-239	-3.775640e+249	2.489886e+09	2.474304e+08	0.000000e+00	4.847001e+03	-4.822712e+04	0.000000e+00
570360.00	-1.951171e+09	-1.900798e+08	0.000000e+00	-3.723528e+03	3.779263e+04	0.000000e+00	1.883521e+10	2.244000e+11	-3.588859e+255	1.981402e+04	-1.729374e-239	-3.775640e+249	2.490366e+09	2.426073e+08	0.000000e+00	4.752503e+03	-4.823640e+04	0.000000e+00
570420.00	-1.951540e+09	-1.863002e+08	0.000000e+00	-3.649477e+03	3.779976e+04	0.000000e+00	1.883719e+10	2.244000e+11	-3.589237e+255	1.981402e+04	-1.729556e-239	-3.775640e+249	2.490837e+09	2.377832e+08	0.000000e+00	4.657988e+03	-4.824550e+04	0.000000e+00
570480.00	-1.951902e+09	-1.825199e+08	0.000000e+00	-3.575412e+03	3.780674e+04	0.000000e+00	1.883917e+10	2.244000e+11	-3.589614e+255	1.981402e+04	-1.729738e-239	-3.775640e+249	2.491298e+09	2.329582e+08	0.000000e+00	4.563456e+03	-4.825441e+04	0.000000e+00
570540.00	-1.952256e+09	-1.787389e+08	0.000000e+00	-3.501335e+03	3.781358e+04	0.000000e+00	1.884115e+10	2.244000e+11	-3.589992e+255	1.981402e+04	-1.729920e-239	-3.775640e+249	2.491750e+09	2.281324e+08	0.000000e+00	4.468908e+03	-4.826314e+04	0.000000e+00
570600.00	-1.952602e+09	-1.749572e+08	0.000000e+00	-3.427244e+03	3.782028e+04	0.000000e+00	1.884313e+10	2.244000e+11	-3.590369e+255	1.981402e+04	-1.730101e-239	-3.775640e+249	2.492192e+09	2.233057e+08	0.000000e+00	4.374343e+03	-4.827169e+04	0.000000e+00
570660.00	-1.952942e+09	-1.711749e+08	0.000000e+00	-3.353141e+03	3.782683e+04	0.000000e+00	1.884512e+10	2.244000e+11	-3.590747e+255	1.981402e+04	-1.730283e-239	-3.775640e+249	2.492625e+09	2.184781e+08	0.000000e+00	4.279762e+03	-4.828005e+04	0.000000e+00
570720.00	-1.953273e+09	-1.673919e+08	0.000000e+00	-3.279026e+03	3.783324e+04	0.000000e+00	1.884710e+10	2.244000e+11	-3.591125e+255	1.981402e+04	-1.730465e-239	-3.775640e+249	2.493049e+09	2.136497e+08	0.000000e+00	4.185166e+03	-4.828823e+04	0.000000e+00
570780.00	-1.953598e+09	-1.636083e+08	0.000000e+00	-3.204899e+03	3.783951e+04	0.000000e+00	1.884908e+10	2.244000e+11	-3.591502e+255	1.981402e+04	-1.730647e-239	-3.775640e+249	2.493463e+09	2.088205e+08	0.000000e+00	4.090554e+03	-4.829623e+04	0.000000e+00
570840.00	-1.953915e+09	-1.598241e+08	0.000000e+00	-3.130760e+03	3.784563e+04	0.000000e+00	1.885106e+10	2.244000e+11	-3.591880e+255	1.981402e+04	-1.730829e-239	-3.775640e+249	2.493868e+09	2.039905e+08	0.000000e+00	3.995927e+03	-4.830404e+04	0.000000e+00
570900.00	-1.954224e+09	-1.560392e+08	0.000000e+00	-3.056610e+03	3.785161e+04	0.000000e+00	1.885304e+10	2.244000e+11	-3.592257e+255	1.981402e+04	-1.731011e-239	-3.775640e+249	2.494263e+09	1.991597e+08	0.000000e+00	3.901286e+03	-4.831167e+04	0.000000e+00
570960.00	-1.954526e+09	-1.522538e+08	0.000000e+00	-2.982448e+03	3.785744e+04	0.000000e+00	1.885502e+10	2.244000e+11	-3.592635e+255	1.981402e+04	-1.731193e-239	-3.775640e+249	2.494648e+09	1.943282e+08	0.000000e+00	3.806630e+03	-4.831912e+04	0.000000e+00
571020.00	-1.954821e+09	-1.484677e+08	0.000000e+00	-2.908276e+03	3.786313e+04	0.000000e+00	1.885700e+10	2.244000e+11	-3.593012e+255	1.981402e+04	-1.731375e-239	-3.775640e+249	2.495024e+09	1.894959e+08	0.000000e+00	3.711960e+03	-4.832638e+04	0.000000e+00
571080.00	-1.955108e+09	-1.446812e+08	0.000000e+00	-2.834092e+03	3.786868e+04	0.000000e+00	1.885899e+10	2.244000e+11	-3.593390e+255	1.981402e+04	-1.731557e-239	-3.775640e+249	2.495391e+09	1.846630e+08	0.000000e+00	3.617277e+03	-4.833347e+04	0.000000e+00
571140.00	-1.955388e+09	-1.408940e+08	0.000000e+00	-2.759899e+03	3.787408e+04	0.000000e+00	1.886097e+10	2.244000e+11	-3.593767e+255	1.981402e+04	-1.731739e-239	-3.775640e+249	2.495748e+09	1.798293e+08	0.000000e+00	3.522581e+03	-4.834036e+04	0.000000e+00
571200.00	-1.955661e+09	-1.371064e+08	0.000000e+00	-2.685696e+03	3.787934e+04	0.000000e+00	1.886295e+10	2.244000e+11	-3.594145e+255	1.981402e+04	-1.731921e-239	-3.775640e+249	2.496096e+09	1.749949e+08	0.000000e+00	3.427872e+03	-4.834708e+04	0.000000e+00
571260.00	-1.955926e+09	-1.333182e+08	0.000000e+00	-2.611482e+03	3.788446e+04	0.000000e+00	1.886493e+10	2.244000e+11	-3.594523e+255	1.981402e+04	-1.732103e-239	-3.775640e+249	2.496434e+09	1.701599e+08	0.000000e+00	3.333150e+03	-4.835361e+04	0.000000e+00
571320.00	-1.956183e+09	-1.295295e+08	0.000000e+00	-2.537259e+03	3.788943e+04	0.000000e+00	1.886691e+10	2.244000e+11	-3.594900e+255	1.981402e+04	-1.732285e-239	-3.775640e+249	2.496763e+09	1.653242e+08	0.000000e+00	3.238416e+03	-4.835995e+04	0.000000e+00
571380.00	-1.956434e+09	-1.257403e+08	0.000000e+00	-2.463027e+03	3.789426e+04	0.000000e+00	1.886889e+10	2.244000e+11	-3.595278e+255	1.981402e+04	-1.732466e-239	-3.775640e+249	2.497083e+09	1.604879e+08	0.000000e+00	3.143670e+03	-4.836612e+04	0.000000e+00
571440.00	-1.956676e+09	-1.219507e+08	0.000000e+00	-2.388786e+03	3.789895e+04	0.000000e+00	1.887087e+10	2.244000e+11	-3.595655e+255	1.981402e+04	-1.732648e-239	-3.775640e+249	2.497392e+09	1.556511e+08	0.000000e+00	3.048913e+03	-4.837209e+04	0.000000e+00
571500.00	-1.956912e+09	-1.181606e+08	0.000000e+00	-2.314536e+03	3.790349e+04	0.000000e+00	1.887286e+10	2.244000e+11	-3.596033e+255	1.981402e+04	-1.732830e-239	-3.775640e+249	2.497693e+09	1.508136e+08	0.000000e+00	2.954145e+03	-4.837789e+04	0.000000e+00
571560.00	-1.957140e+09	-1.143700e+08	0.000000e+00	-2.240278e+03	3.790788e+04	0.000000e+00	1.887484e+10	2.244000e+11	-3.596410e+255	1.981402e+04	-1.733012e-239	-3.775640e+249	2.497984e+09	1.459755e+08	0.000000e+00	2.859366e+03	-4.838350e+04	0.000000e+00
571620.00	-1.957360e+09	-1.105790e+08	0.000000e+00	-2.166012e+03	3.791214e+04	0.000000e+00	1.887682e+10	2.244000e+11	-3.596788e+255	1.981402e+04	-1.733194e-239	-3.775640e+249	2.498265e+09	1.411369e+08	0.000000e+00	2.764576e+03	-4.838893e+04	0.000000e+00
571680.00	-1.957573e+09	-1.067876e+08	0.000000e+00	-2.091737e+03	3.791625e+04	0.000000e+00	1.887880e+10	2.244000e+11	-3.597166e+255	1.981402e+04	-1.733376e-239	-3.775640e+249	2.498537e+09	1.362978e+08	0.000000e+00	2.669776e+03	-4.839418e+04	0.000000e+00
571740.00	-1.957779e+09	-1.029958e+08	0.000000e+00	-2.017455e+03	3.792021e+04	0.000000e+00	1.888078e+10	2.244000e+11	-3.597543e+255	1.981402e+04	-1.733558e-239	-3.775640e+249	2.498800e+09	1.314581e+08	0.000000e+00	2.574967e+03	-4.839924e+04	0.000000e+00
571800.00	-1.957977e+09	-9.920360e+07	0.000000e+00	-1.943166e+03	3.792403e+04	0.000000e+00	1.888276e+10	2.244000e+11	-3.597921e+255	1.981402e+04	-1.733740e-239	-3.775640e+249	2.499053e+09	1.266179e+08	0.000000e+00	2.480148e+03	-4.840412e+04	0.000000e+00
571860.00	-1.958168e+09	-9.541102e+07	0.000000e+00	-1.868869e+03	3.792771e+04	0.000000e+00	1.888474e+10	2.244000e+11	-3.598298e+255	1.981402e+04	-1.733922e-239	-3.775640e+249	2.499296e+09	1.217773e+08	0.000000e+00	2.385321e+03	-4.840881e+04	0.000000e+00
571920.00	-1.958351e+09	-9.161808e+07	0.000000e+00	-1.794566e+03	3.793125e+04	0.000000e+00	1.888673e+10	2.244000e+11	-3.598676e+255	1.981402e+04	-1.734104e-239	-3.775640e+249	2.499530e+09	1.169362e+08	0.000000e+00	2.290484e+03	-4.841332e+04	0.000000e+00
571980.00	-1.958527e+09	-8.782480e+07	0.000000e+00	-1.720256e+03	3.793464e+04	0.000000e+00	1.888871e+10	2.244000e+11	-3.599053e+255	1.981402e+04	-1.734286e-239	-3.775640e+249	2.499755e+09	1.120947e+08	0.000000e+00	2.195639e+03	-4.841765e+04	0.000000e+00
572040.00	-1.958696e+09	-8.403118e+07	0.000000e+00	-1.645940e+03	3.793788e+04	0.000000e+00	1.889069e+10	2.244000e+11	-3.599431e+255	1.981402e+04	-1.734468e-239	-3.775640e+249	2.499970e+09	1.072527e+08	0.000000e+00	2.100786e+03	-4.842179e+04	0.000000e+00
572100.00	-1.958857e+09	-8.023724e+07	0.000000e+00	-1.571618e+03	3.794098e+04	0.000000e+00	1.889267e+10	2.244000e+11	-3.599809e+255	1.981402e+04	-1.734650e-239	-3.775640e+249	2.500175e+09	1.024103e+08	0.000000e+00	2.005926e+03	-4.842575e+04	0.000000e+00
572160.00	-1.959010e+09	-7.644300e+07	0.000000e+00	-1.497291e+03	3.794394e+04	0.000000e+00	1.889465e+10	2.244000e+11	-3.600186e+255	1.981402e+04	-1.734831e-239	-3.775640e+249	2.500371e+09	9.756757e+07	0.000000e+00	1.911058e+03	-4.842953e+04	0.000000e+00
572220.00	-1.959157e+09	-7.264847e+07	0.000000e+00	-1.422957e+03	3.794676e+04	0.000000e+00	1.889663e+10	2.244000e+11	-3.600564e+255	1.981402e+04	-1.735013e-239	-3.775640e+249	2.500558e+09	9.272444e+07	0.000000e+00	1.816183e+03	-4.843312e+04	0.000000e+00
572280.00	-1.959295e+09	-6.885367e+07	0.000000e+00	-1.348619e+03	3.794943e+04	0.000000e+00	1.889861e+10	2.244000e+11	-3.600941e+255	1.981402e+04	-1.735195e-239	-3.775640e+249	2.500735e+09	8.788097e+07	0.000000e+00	1.721302e+03	-4.843652e+04	0.000000e+00
572340.00	-1.959427e+09	-6.505860e+07	0.000000e+00	-1.274276e+03	3.795195e+04	0.000000e+00	1.890060e+10	2.244000e+11	-3.601319e+255	1.981402e+04	-1.735377e-239	-3.775640e+249	2.500903e+09	8.303716e+07	0.000000e+00	1.626414e+03	-4.843975e+04	0.000000e+00
572400.00	-1.959551e+09	-6.126329e+07	0.000000e+00	-1.199928e+03	3.795433e+04	0.000000e+00	1.890258e+10	2.244000e+11	-3.601696e+255	1.981402e+04	-1.735559e-239	-3.775640e+249	2.501061e+09	7.819304e+07	0.000000e+00	1.531521e+03	-4.844279e+04	0.000000e+00
572460.00	-1.959667e+09	-5.746775e+07	0.000000e+00	-1.125575e+03	3.795657e+04	0.000000e+00	1.890456e+10	2.244000e+11	-3.602074e+255	1.981402e+04	-1.735741e-239	-3.775640e+249	2.501209e+09	7.334862e+07	0.000000e+00	1.436622e+03	-4.844565e+04	0.000000e+00
572520.00	-1.959776e+09	-5.367199e+07	0.000000e+00	-1.051219e+03	3.795867e+04	0.000000e+00	1.890654e+10	2.244000e+11	-3.602451e+255	1.981402e+04	-1.735923e-239	-3.775640e+249	2.501349e+09	6.850393e+07	0.000000e+00	1.341717e+03	-4.844832e+04	0.000000e+00
572580.00	-1.959878e+09	-4.987603e+07	0.000000e+00	-9.768589e+02	3.796062e+04	0.000000e+00	1.890852e+10	2.244000e+11	-3.602829e+255	1.981402e+04	-1.736105e-239	-3.775640e+249	2.501478e+09	6.365898e+07	0.000000e+00	1.246808e+03	-4.845081e+04	0.000000e+00
572640.00	-1.959972e+09	-4.607988e+07	0.000000e+00	-9.024952e+02	3.796242e+04	0.000000e+00	1.891050e+10	2.244000e+11	-3.603207e+255	1.981402e+04	-1.736287e-239	-3.775640e+249	2.501598e+09	5.881378e+07	0.000000e+00	1.151894e+03	-4.845311e+04	0.000000e+00
572700.00	-1.960059e+09	-4.228356e+07	0.000000e+00	-8.281282e+02	3.796408e+04	0.000000e+00	1.891248e+10	2.244000e+11	-3.603584e+255	1.981402e+04	-1.736469e-239	-3.775640e+249	2.501709e+09	5.396837e+07	0.000000e+00	1.056976e+03	-4.845523e+04	0.000000e+00
572760.00	-1.960138e+09	-3.848708e+07	0.000000e+00	-7.537581e+02	3.796560e+04	0.000000e+00	1.891447e+10	2.244000e+11	-3.603962e+255	1.981402e+04	-1.736651e-239	-3.775640e+249	2.501810e+09	4.912275e+07	0.000000e+00	9.620548e+02	-4.845717e+04	0.000000e+00
572820.00	-1.960210e+09	-3.469045e+07	0.000000e+00	-6.793854e+02	3.796698e+04	0.000000e+00	1.891645e+10	2.244000e+11	-3.604339e+255	1.981402e+04	-1.736833e-239	-3.775640e+249	2.501902e+09	4.427695e+07	0.000000e+00	8.671296e+02	-4.845892e+04	0.000000e+00
572880.00	-1.960274e+09	-3.089369e+07	0.000000e+00	-6.050102e+02	3.796821e+04	0.000000e+00	1.891843e+10	2.244000e+11	-3.604717e+255	1.981402e+04	-1.737015e-239	-3.775640e+249	2.501984e+09	3.943098e+07	0.000000e+00	7.722012e+02	-4.846049e+04	0.000000e+00
572940.00	-1.960331e+09	-2.709682e+07	0.000000e+00	-5.306329e+02	3.796929e+04	0.000000e+00	1.892041e+10	2.244000e+11	-3.605094e+255	1.981402e+04	-1.737197e-239	-3.775640e+249	2.502057e+09	3.458486e+07	0.000000e+00	6.772701e+02	-4.846188e+04	0.000000e+00
573000.00	-1.960381e+09	-2.329984e+07	0.000000e+00	-4.562536e+02	3.797023e+04	0.000000e+00	1.892239e+10	2.244000e+11	-3.605472e+255	1.981402e+04	-1.737378e-239	-3.775640e+249	2.502120e+09	2.973862e+07	0.000000e+00	5.823366e+02	-4.846308e+04	0.000000e+00
573060.00	-1.960423e+09	-1.950278e+07	0.000000e+00	-3.818727e+02	3.797103e+04	0.000000e+00	1.892437e+10	2.244000e+11	-3.605850e+255	1.981402e+04	-1.737560e-239	-3.775640e+249	2.502174e+09	2.489226e+07	0.000000e+00	4.874010e+02	-4.846410e+04	0.000000e+00
573120.00	-1.960457e+09	-1.570564e+07	0.000000e+00	-3.074905e+02	3.797168e+04	0.000000e+00	1.892635e+10	2.244000e+11	-3.606227e+255	1.981402e+04	-1.737742e-239	-3.775640e+249	2.502218e+09	2.004581e+07	0.000000e+00	3.924636e+02	-4.846493e+04	0.000000e+00
573180.00	-1.960485e+09	-1.190845e+07	0.000000e+00	-2.331071e+02	3.797219e+04	0.000000e+00	1.892834e+10	2.244000e+11	-3.606605e+255	1.981402e+04	-1.737924e-239	-3.775640e+249	2.502253e+09	1.519928e+07	0.000000e+00	2.975249e+02	-4.846558e+04	0.000000e+00
573240.00	-1.960504e+09	-8.111211e+06	0.000000e+00	-1.587230e+02	3.797256e+04	0.000000e+00	1.893032e+10	2.244000e+11	-3.606982e+255	1.981402e+04	-1.738106e-239	-3.775640e+249	2.502278e+09	1.035270e+07	0.000000e+00	2.025851e+02	-4.846605e+04	0.000000e+00
573300.00	-1.960517e+09	-4.313943e+06	0.000000e+00	-8.433827e+01	3.797278e+04	0.000000e+00	1.893230e+10	2.244000e+11	-3.607360e+255	1.981402e+04	-1.738288e-239	-3.775640e+249	2.502294e+09	5.506076e+06	0.000000e+00	1.076447e+02	-4.846633e+04	0.000000e+00
573360.00	-1.960522e+09	-5.166596e+05	0.000000e+00	-9.953297e+00	3.797286e+04	0.000000e+00	1.893428e+10	2.244000e+11	-3.607737e+255	1.981402e+04	-1.738470e-239	-3.775640e+249	2.502300e+09	6.594355e+05	0.000000e+00	1.270383e+01	-4.846643e+04	0.000000e+00
573420.00	-1.960519e+09	3.280625e+06	0.000000e+00	6.443167e+01	3.797279e+04	0.000000e+00	1.893626e+10	2.244000e+11	-3.608115e+255	1.981402e+04	-1.738652e-239	-3.775640e+249	2.502297e+09	-4.187206e+06	0.000000e+00	-8.223698e+01	-4.846635e+04	0.000000e+00
573480.00	-1.960509e+09	7.077895e+06	0.000000e+00	1.388164e+02	3.797258e+04	0.000000e+00	1.893824e+10	2.244000e+11	-3.608492e+255	1.981402e+04	-1.738834e-239	-3.775640e+249	2.502284e+09	-9.033830e+06	0.000000e+00	-1.771774e+02	-4.846608e+04	0.000000e+00
573540.00	-1.960492e+09	1.087514e+07	0.000000e+00	2.132005e+02	3.797222e+04	0.000000e+00	1.894022e+10	2.244000e+11	-3.608870e+255	1.981402e+04	-1.739016e-239	-3.775640e+249	2.502262e+09	-1.388042e+07	0.000000e+00	-2.721172e+02	-4.846562e+04	0.000000e+00
573600.00	-1.960467e+09	1.467234e+07	0.000000e+00	2.875838e+02	3.797173e+04	0.000000e+00	1.894221e+10	2.244000e+11	-3.609248e+255	1.981402e+04	-1.739198e-239	-3.775640e+249	2.502230e+09	-1.872695e+07	0.000000e+00	-3.670559e+02	-4.846499e+04	0.000000e+00
573660.00	-1.960434e+09	1.846948e+07	0.000000e+00	3.619661e+02	3.797108e+04	0.000000e+00	1.894419e+10	2.244000e+11	-3.609625e+255	1.981402e+04	-1.739380e-239	-3.775640e+249	2.502189e+09	-2.357341e+07	0.000000e+00	-4.619932e+02	-4.846417e+04	0.000000e+00
573720.00	-1.960395e+09	2.226655e+07	0.000000e+00	4.363469e+02	3.797029e+04	0.000000e+00	1.894617e+10	2.244000e+11	-3.610003e+255	1.981402e+04	-1.739562e-239	-3.775640e+249	2.502138e+09	-2.841979e+07	0.000000e+00	-5.569288e+02	-4.846316e+04	0.000000e+00
573780.00	-1.960348e+09	2.606354e+07	0.000000e+00	5.107261e+02	3.796936e+04	0.000000e+00	1.894815e+10	2.244000e+11	-3.610380e+255	1.981402e+04	-1.739743e-239	-3.775640e+249	2.502078e+09	-3.326605e+07	0.000000e+00	-6.518623e+02	-4.846197e+04	0.000000e+00
573840.00	-1.960293e+09	2.986043e+07	0.000000e+00	5.851035e+02	3.796829e+04	0.000000e+00	1.895013e+10	2.244000e+11	-3.610758e+255	1.981402e+04	-1.739925e-239	-3.775640e+249	2.502008e+09	-3.811218e+07	0.000000e+00	-7.467933e+02	-4.846060e+04	0.000000e+00
573900.00	-1.960231e+09	3.365720e+07	0.000000e+00	6.594786e+02	3.796707e+04	0.000000e+00	1.895211e+10	2.244000e+11	-3.611135e+255	1.981402e+04	-1.740107e-239	-3.775640e+249	2.501929e+09	-4.295817e+07	0.000000e+00	-8.417216e+02	-4.845904e+04	0.000000e+00
573960.00	-1.960161e+09	3.745385e+07	0.000000e+00	7.338513e+02	3.796571e+04	0.000000e+00	1.895409e+10	2.244000e+11	-3.611513e+255	1.981402e+04	-1.740289e-239	-3.775640e+249	2.501840e+09	-4.780399e+07	0.000000e+00	-9.366467e+02	-4.845730e+04	0.000000e+00
574020.00	-1.960085e+09	4.125035e+07	0.000000e+00	8.082212e+02	3.796420e+04	0.000000e+00	1.895607e+10	2.244000e+11	-3.611891e+255	1.981402e+04	-1.740471e-239	-3.775640e+249	2.501742e+09	-5.264964e+07	0.000000e+00	-1.031568e+03	-4.845538e+04	0.000000e+00
574080.00	-1.960000e+09	4.504669e+07	0.000000e+00	8.825881e+02	3.796255e+04	0.000000e+00	1.895806e+10	2.244000e+11	-3.612268e+255	1.981402e+04	-1.740653e-239	-3.775640e+249	2.501635e+09	-5.749508e+07	0.000000e+00	-1.126486e+03	-4.845327e+04	0.000000e+00
574140.00	-1.959908e+09	4.884286e+07	0.000000e+00	9.569518e+02	3.796075e+04	0.000000e+00	1.896004e+10	2.244000e+11	-3.612646e+255	1.981402e+04	-1.740835e-239	-3.775640e+249	2.501517e+09	-6.234030e+07	0.000000e+00	-1.221400e+03	-4.845098e+04	0.000000e+00
574200.00	-1.959809e+09	5.263884e+07	0.000000e+00	1.031312e+03	3.795881e+04	0.000000e+00	1.896202e+10	2.244000e+11	-3.613023e+255	1.981402e+04	-1.741017e-239	-3.775640e+249	2.501391e+09	-6.718528e+07	0.000000e+00	-1.316309e+03	-4.844850e+04	0.000000e+00
574260.00	-1.959703e+09	5.643463e+07	0.000000e+00	1.105668e+03	3.795673e+04	0.000000e+00	1.896400e+10	2.244000e+11	-3.613401e+255	1.981402e+04	-1.741199e-239	-3.775640e+249	2.501255e+09	-7.203000e+07	0.000000e+00	-1.411213e+03	-4.844584e+04	0.000000e+00
574320.00	-1.959588e+09	6.023020e+07	0.000000e+00	1.180020e+03	3.795450e+04	0.000000e+00	1.896598e+10	2.244000e+11	-3.613778e+255	1.981402e+04	-1.741381e-239	-3.775640e+249	2.501109e+09	-7.687446e+07	0.000000e+00	-1.506112e+03	-4.844300e+04	0.000000e+00
